searched,title,authors,published,database,source
12/02/2018,Psychometric validation of the Anticipated Effects of Alcohol Mixed with Energy Drinks Scale.,Norberg MM,2017 Dec,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28252975
12/02/2018,The effects of priming in a cued dot-probe task on appearance-related attentional biases in women.,Lane BR,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28252801
12/02/2018,How do location and control over the music influence listeners' responses?,Krause AE,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28252191
12/02/2018,Homeostatic response to sleep/rest deprivation by constant water flow in larval zebrafish in both dark and light conditions.,Aho V,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28251715
12/02/2018,People Are More Generous to a Partner Who Pays Attention to Them.,Ohtsubo Y,2017 Jan,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28248555
12/02/2018,Texture segmentation influences the spatial profile of presaccadic attention.,Ghahghaei S,2017 Feb 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28245491
12/02/2018,Nicotine withdrawal-induced inattention is absent in alpha7 nAChR knockout mice.,Higa KK,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28243714
12/02/2018,Visuospatial Asymmetries Arise from Differences in the Onset Time of Perceptual Evidence Accumulation.,Newman DP,2017 Mar 22,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28242798
12/02/2018,Spatial Tuning Shifts Increase the Discriminability and Fidelity of Population Codes in Visual Cortex.,Vo VA,2017 Mar 22,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28242794
12/02/2018,"Related but different: Examining pseudoneglect in audition, touch and vision.",Eardley AF,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28242465
12/02/2018,Cortical interactions during the resolution of information processing demands in autism spectrum disorders.,Denisova K,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28239517
12/02/2018,Characterizing Attention with Predictive Network Models.,Rosenberg MD,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28238605
12/02/2018,Context- and Output Layer-Dependent Long-Term Ensemble Plasticity in a Sensory Circuit.,Yamada Y,2017 Mar 8,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28238548
12/02/2018,Attenuating the alcohol allure: attentional broadening reduces rapid motivational response to alcohol pictures.,Ryerson NC,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28238070
12/02/2018,Missing mediated interruptions in manual assembly: Critical aspects of breakpoint selection.,Kolbeinsson A,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28237024
12/02/2018,Traffic management: Assessing various countermeasures to improve detection failure of changes in speed limit signals.,Harms IM,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28237019
12/02/2018,The effects of distractor sounds presented through bone conduction headphones on the localization of critical environmental sounds.,May KR,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28237013
12/02/2018,Distraction decreases prefrontal oxygenation: A NIRS study.,Ozawa S,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28236738
12/02/2018,Awake tracheal intubation in anticipated difficult airways: LMA Fastrach vs flexible bronchoscope: A pilot study.,Hanna SF,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28235524
12/02/2018,Early Improvement of Specific Symptoms Predicts Subsequent Recovery in Bipolar Depression: Reanalysis of the Systematic Treatment Enhancement Program for Bipolar Disorder (STEP-BD) Data.,Mizushima J,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28234437
12/02/2018,Human visual perceptual organization beats thinking on speed.,van der Helm PA,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28233279
12/02/2018,"Age-Related Effects on Memory for Social Stimuli: The Role of Valence, Arousal, and Emotional Responses.",Hess TM,2017 Mar-Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28230420
12/02/2018,Two roads diverged: Distinct mechanisms of attentional bias differentially predict negative affect and persistent negative thought.,Onie S,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28230392
12/02/2018,Joint-Attention and the Social Phenotype of School-Aged Children with ASD.,Mundy P,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28229349
12/02/2018,Electrophysiological evidence for enhanced attentional deployment in spatial learners.,Drisdelle BL,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28229169
12/02/2018,High cardiorespiratory fitness in early to late middle age preserves the cortical circuitry associated with brain-heart integration during volitional exercise.,Wood KN,2017 Apr 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28228584
12/02/2018,The neurologic control of arousal and orgasm with specific attention to spinal cord lesions: Integrating preclinical and clinical sciences.,Alexander MS,2018 Jan,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28222972
12/02/2018,Inhibitory control in euthymic bipolar disorder: Event related potentials during a Go/NoGo task.,Morsel AM,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28222346
12/02/2018,Visual attention in violent offenders: Susceptibility to distraction.,Slotboom J,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28222312
12/02/2018,Salient object changes influence overt attentional prioritization and object-based targeting in natural scenes.,Anderson NC,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28222190
12/02/2018,COMT and DRD2/ANKK-1 gene-gene interaction account for resetting of gamma neural oscillations to auditory stimulus-driven attention.,Garcia-Garcia M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28222164
12/02/2018,Individual Differences in the Flexibility of Peripersonal Space.,Hunley SB,2017 Jan,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28219262
12/02/2018,Grima: A Distinct Emotion Concept?,Schweiger Gallo I,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28217102
12/02/2018,Performance of a concurrent cognitive task modifies pre- and post-perturbation-evoked cortical activity.,Mochizuki G,2017 Apr 21,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28215746
12/02/2018,Is heart rate variability (HRV) an adequate tool for evaluating human emotions? - A focus on the use of the International Affective Picture System (IAPS).,Choi KH,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28213189
12/02/2018,Resting cerebral blood flow alteration in severe obstructive sleep apnoea: an arterial spin labelling perfusion fMRI study.,Nie S,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28210922
12/02/2018,Discriminating between Anxious and Non-Anxious Subjects Using the Toronto Hospital Alertness Test.,Shapiro C,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28210228
12/02/2018,The impact of walking while using a smartphone on pedestrians' awareness of roadside events.,Lin MB,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28208099
12/02/2018,Maternal anxiety predicts attentional bias towards threat in infancy.,Morales S,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28206795
12/02/2018,Inflammatory Milieu and Cardiovascular Homeostasis in Children With Obstructive Sleep Apnea.,Smith DF,2017 Apr 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28204724
12/02/2018,Functional connectivity in resting state as a phonemic fluency ability measure.,Miró-Padilla A,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28202336
12/02/2018,Mood congruent tuning of reward expectation in positive mood: evidence from FRN and theta modulations.,Paul K,2017 May 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28199707
12/02/2018,Blocking effects in non-conditioned goal-directed behaviour.,Stock AK,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28197758
12/02/2018,Decreased salivary alpha-amylase levels are associated with performance deficits during sleep loss.,Pajcin M,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28196342
12/02/2018,Error-Induced Blindness: Error Detection Leads to Impaired Sensory Processing and Lower Accuracy at Short Response-Stimulus Intervals.,Buzzell GA,2017 Mar 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28193697
12/02/2018,Goal-Directed and Habit-Like Modulations of Stimulus Processing during Reinforcement Learning.,Luque D,2017 Mar 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28193692
12/02/2018,In vivo functional neurochemistry of human cortical cholinergic function during visuospatial attention.,Lindner M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28192451
12/02/2018,The whole is not the sum of its parts: Specific types of positive affect influence sleep differentially.,Pressman SD,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28191993
12/02/2018,Ways of encoding somatic information and their effects on retrospective symptom reporting.,Walentynowicz M,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28191712
12/02/2018,Measuring Attention and Visual Processing Speed by Model-based Analysis of Temporal-order Judgments.,Tünnermann J,2017 Jan 23,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28190075
12/02/2018,Men's sexual response to female partner's intranasal oxytocin administration for hypoactive sexual desire disorder: an open prospective cohort study.,Muin DA,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28189292
12/02/2018,Kangaroo rats change temperature when investigating rattlesnake predators.,Schraft HA,2017 May 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28188761
12/02/2018,Exploring the Cognitive Foundations of the Shared Attention Mechanism: Evidence for a Relationship Between Self-Categorization and Shared Attention Across the Autism Spectrum.,Skorich DP,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28185043
12/02/2018,The roles of sensory function and cognitive load in age differences in inhibition: Evidence from the Stroop task.,Peng H,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28182496
12/02/2018,Dynamic adjustments of attentional control in healthy aging.,Aschenbrenner AJ,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28182494
12/02/2018,On the value-dependence of value-driven attentional capture.,Anderson BA,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28176215
12/02/2018,Prediction of pre-exam state anxiety from ruminative disposition: The mediating role of impaired attentional disengagement from negative information.,Vălenaş SP,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28171782
12/02/2018,Selection history alters attentional filter settings persistently and beyond top-down control.,Kadel H,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28169422
12/02/2018,The impact of mode of delivery on the sexual function of primiparous women: a prospective study.,Kahramanoglu I,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28168656
12/02/2018,The role of set-shifting in auditory verbal hallucinations.,Siddi S,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28167329
12/02/2018,The impact of intraoperative microbreaks with exercises on surgeons: A multi-center cohort study.,Hallbeck MS,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28166893
12/02/2018,"Effects of platooning on signal-detection performance, workload, and stress: A driving simulator study.",Heikoop DD,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28166869
12/02/2018,Parenting in poverty: Attention bias and anxiety interact to predict parents' perceptions of daily parenting hassles.,Finegood ED,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28165281
12/02/2018,Pedunculopontine network dysfunction in Parkinson's disease with postural control and sleep disorders.,Gallea C,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28164375
12/02/2018,Sexual counselling for treating or preventing sexual dysfunction in women living with female genital mutilation: A systematic review.,Okomo U,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28164297
12/02/2018,Neurorehabilitation with FORAMENRehab for attention impairment in children with epilepsy.,Saard M,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28161680
12/02/2018,Selective attentional impairment in chronic tinnitus: Evidence from an event-related potentials study.,Mannarelli D,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28160746
12/02/2018,Presaccadic target competition attenuates distraction.,DiQuattro NE,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28160238
12/02/2018,The Effect of Aging and Attention on Visual Crowding and Surround Suppression of Perceived Contrast Threshold.,Malavita MS,2017 Feb 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28159973
12/02/2018,The use of pulse transit time in pediatric sleep studies: A systematic review.,Smith LA,2018 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28159487
12/02/2018,Does order matter? Investigating the effect of sequence on glance duration during on-road driving.,Lee J,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28158301
12/02/2018,A computational framework for attentional object discovery in RGB-D videos.,Martín García G,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28154991
12/02/2018,Neural outcome processing of peer-influenced risk-taking behavior in late adolescence: Preliminary evidence for gene × environment interactions.,Webber TA,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28150970
12/02/2018,Measuring the slot machine zone with attentional dual tasks and respiratory sinus arrhythmia.,Murch WS,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28150954
12/02/2018,Neural Predictors of Decisions to Cognitively Control Emotion.,Doré BP,2017 Mar 8,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28148724
12/02/2018,Delirium: a guide for the general physician.,Todd OM,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28148581
12/02/2018,Measuring Sustained Attention and Perceived Workload.,Laurie-Rose C,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28146678
12/02/2018,Rest Is Still Best.,Helton WS,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28146674
12/02/2018,The Neuroergonomics of Vigilance.,Funke ME,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28146671
12/02/2018,"Attention span during lectures: 8 seconds, 10 minutes, or more?",Bradbury NA,2016 Dec 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28145268
12/02/2018,Conscious error perception: The impact of response interference from a secondary task.,Robinson MM,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28144831
12/02/2018,Object detection in natural scenes: Independent effects of spatial and category-based attention.,Stein T,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28138945
12/02/2018,Adaptive functions of self-focused attention: Insight and depressive and anxiety symptoms.,Nakajima M,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28135598
12/02/2018,Brain activity for tactile allodynia: a longitudinal awake rat functional magnetic resonance imaging study tracking emergence of neuropathic pain.,Chang PC,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28135213
12/02/2018,"Signal enhancement, not active suppression, follows the contingent capture of visual attention.",Livingstone AC,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28134549
12/02/2018,Conscious visual memory with minimal attention.,Pinto Y,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28134544
12/02/2018,Disentangling the various mechanisms that account for the decline in vigilance with group size.,Beauchamp G,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28131648
12/02/2018,Change detection in urban and rural driving scenes: Effects of target type and safety relevance on change blindness.,Beanland V,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28130981
