section,searched,terms,title,authors,published,database,source,url
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Sociotechnical Ambient Systems: From Test Scenario to Scientific Obstacles,"Gleizes,Marie-Pierre, GeorgÃ©,Jean-Pierre, Da Costa,Georges, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A Multi-Agent Middleware for Deployment of Ambient Applications,"Dinont,CÃ©dric, Caval,Costin, Taillibert,Patrick, El Fallah Seghrouchni,Amal, Piette,Ferdinand, ",2016,Wiley - Crossref,http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119329954.ch4,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Sentient city: Ubiquitous computing, architecture, and the future of urban space",M Shepard - 2011 - dl.acm.org,2011,Google Scholar,http://dl.acm.org/citation.cfm?id=1972523,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Ambient assisted living healthcare frameworks, platforms, standards, and quality attributes","M Memon, SR Wagner, CF Pedersen, FHA Beeviâ€_Â - Sensors, 2014 - mdpi.com",2014,Google Scholar,http://www.mdpi.com/1424-8220/14/3/4312/htm,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Novel-structured Mo-Cu-Fe-O composite for catalytic air oxidation of dye-containing wastewater under ambient temperature and pressure,"Liu,Yun, Ge,Fei, Shao,Henan, Xu,Yin, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1872206717628845,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Production, Upgrading and Analysis of Bio-oils Derived from Lignocellulosic Biomass","Kanaujia, Pankaj K., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-03751-6_41-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Human Factors in Ambient Intelligence Environments,"Stephanidis,Constantine, ",2012,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Ambient interaction by smart watches,"Urban,Bodo, Kirste,Thomas, Bieber,Gerald, ",2012,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2413147&amp;ftid=1324504&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),LuxLeak,"Nahapetian,Ani, Desai,Sunny, Holmes,Ashton, ",2016,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2980150&amp;ftid=1795992&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Design for Values and the Definition, Specification, and Operationalization of Values","Poel, Ibo, Kroes, Peter, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-94-007-6994-6_11-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Challenging issues of ambient activity recognition for cognitive assistance,"PC Roy, B Bouchard, A Bouzouaneâ€_Â - â€_Â on Ambient IntelligenceÂ â€_, 2011 - igi-global.com",2011,Google Scholar,http://www.igi-global.com/chapter/handbook-research-ambient-intelligence-smart/54665,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Ambient air pollution, climate change, and population health in China","H Kan, R Chen, S TongÂ - Environment international, 2012 - Elsevier",2012,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0160412011000535,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Smart environment architecture for emotion detection and regulation,"FernÃ¡ndez-Sotos,Alicia, Latorre,JosÃ© Miguel, ZangrÃ_niz,Roberto, LÃ_pez,MarÃ_a T., Lozano-Monasor,Elena, Castillo,JosÃ© Carlos, Pastor,JosÃ© Manuel, MartÃ_nez-Rodrigo,Arturo, FernÃ¡ndez-Caballero,Antonio, ",2016,ScienceDirect,https://api.elsevier.com/content/article/pii/S1532046416301289,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Ambient surface,"Kim,Hark-Joon, Kang,Seonghoon, Kuk,Sungbin, Kim,Hyun-Jin, Baek,Sungwook, Jung,Minkyu, Rhee,Taik Heon, ",2013,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2516910&amp;ftid=1404157&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Towards Smart Education: Ambient Intelligence in the Mexican Classrooms,"DÃ_az,Alma Patricia Salazar, Castellanos,JosÃ© Alejandro Nieblas, Santos,Juan Carlos Rojas, EcheverrÃ_a,Martha Alicia MagaÃ±a, Santana-Mancilla,Pedro C., ",2013,ScienceDirect,https://api.elsevier.com/content/article/pii/S1877042813049860,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Quantitative analysis of drug distribution by ambient mass spectrometry imaging method with signal extinction normalization strategy and inkjet-printing technology,"Abliz,Zeper, Li,Xin, Song,Xiaowei, Huang,Lan, He,Jiuming, He,Jingjing, Luo,Zhigang, ",2018,ScienceDirect,https://api.elsevier.com/content/article/pii/S0039914017311311,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Ethical Behavior in Accounting: Ethical Theory,Not available,2011,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Integrating hardware agents into an enhanced multi-agent architecture for Ambient Intelligence systems,"Corchado,Juan M., Alonso,Ricardo S., RodrÃ_guez,Sara, Fraile,Juan A., Tapia,Dante I., ",2013,ScienceDirect,https://api.elsevier.com/content/article/pii/S0020025511002283,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Social barriers to the adoption of smart homes,"N Balta-Ozkan, R Davidson, M Bicket, L WhitmarshÂ - Energy Policy, 2013 - Elsevier", L WhitmarshÂ ,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0301421513008471,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A Multi-Agent System for Acquired Brain Injury rehabilitation in Ambient Intelligence environments,"GonzÃ¡lez,Pascual, Navarro,Elena, LÃ_pez-Jaquero,VÃ_ctor, RodrÃ_guez,Arturo C., Roda,Cristina, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S0925231216311584,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Security and Ambient Systems: A Study on the Evolution of Access Management in Pervasive Information Systems,"SÃ¨des,Florence, Al Kukhun,Dana, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Design for Values in Nanotechnology,"Vries, Marc, Jacobs, Urjan, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-94-007-6994-6_29-3,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Interactive Systems and User-Centered Adaptation: The Plasticity of User Interfaces,"Balme,Lionel, Demeure,Alexandre, Calvary,GaÃ¨lle, Coutaz,JoÃ¨lle, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Handbook of human factors and ergonomics,G Salvendy - 2012 - books.google.com,2012,Google Scholar,https://books.google.co.uk/books?hl=en&lr=&id=WxJVNLzvRVUC&oi=fnd&pg=PA3&dq=(ambient+intelligence+OR+ambient+system+OR+smart+environment)+AND+(social+OR+economic+OR+ethics+OR+ethical)&ots=pYlkHUZBmc&sig=dHmhvuBO33lXEpsc9SEfrV3Z9mU,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Feasibility of borehole ambient noise interferometry for permanent reservoir monitoring,"Behm,M., ",2016,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1365-2478.12424,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Human centered design framework to generate novel ambient intelligence interface solutions,"Sommaruga,Lorenzo, Catenazzi,Nadia, Botta,Massimo, ",2012,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2347580&amp;ftid=1273846&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Understanding and Managing Climate Change Risks and Adaptation Opportunities in a Business Context,"Constable, Lisa, Chrysostomidis, Ioannis, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-642-40455-9_71-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),The Rosetta Project,"DrÃ¶es, Rose-Marie, Karkowski, Irek, Leeuw, Johan, Meiland, Franka, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-01904-8_31-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Authentication protocol for an ambient assisted living system,"D He, S ZeadallyÂ - IEEE Communications Magazine, 2015 - ieeexplore.ieee.org",2015,Google Scholar,http://ieeexplore.ieee.org/abstract/document/7010518/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Thinking about Ethics,"Benoit,Anne-Marie, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Architectural and building services requirements for smart homes,"Bergen, Rob, Zeiler, Wim, Hoof, Joost, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-01904-8_29-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Chapter 10 A Novel Cloud-Based IoT Architecture for Smart Building Automation,"Careglio,Davide, Ricciardi,Sergio, Sembroiz,David, ",2018,ScienceDirect,https://api.elsevier.com/content/article/pii/B9780128113738000100,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Technology Acceptance by Patients: Empowerment and Stigma,"Schaar, Anne Kathrin, Ziefle, Martina, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-01904-8_34-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),19.2: Ambient Environment Reactive Displays,"Yuan,Chang, ",2011,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1889%2F1.3621282,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),A survey on ambient-assisted living tools for older adults,"P Rashidi, A MihailidisÂ - IEEE journal of biomedical and healthÂ â€_, 2013 - ieeexplore.ieee.org",2013,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6399501/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Ubicomp systems at 20: Progress, opportunities, and challenges","R Caceres, A FridayÂ - IEEE Pervasive Computing, 2012 - ieeexplore.ieee.org",2012,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6109229/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Household cooking with solid fuels contributes to ambient PM2. 5 air pollution and the burden of disease,"ZA Chafe, M Brauer, Z Klimontâ€_Â - Environmental healthÂ â€_, 2014 - ncbi.nlm.nih.gov",2014,Google Scholar,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4256045/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Composition of User Interfaces,"Gabillon,Yoann, Renevier,Philippe, Occello,Audrey, Dery-Pinna,Anne-Marie, Calvary,GaÃ«lle, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Chapter 6 Intelligent Mobile, Wearable, and Ambient Technologies for Behavioral Health Care","Bickmore,Timothy, Sano,Akane, June,Jennifer D., Luxton,David D., ",2016,ScienceDirect,https://api.elsevier.com/content/article/pii/B9780124202481000064,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Pervasive Games and Critical Applications,"Zaza,Emanuel, Topol,Alexandre, Simatic,Michel, Sailhan,FranÃ§oise, Roy,Matthieu, Pitrey,Christophe, Gressier-Soudan,Eric, Gal,Viviane, Dupire,JÃ©rome, Aunis,Coline, Astic,Isabelle, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Middleware in Ubiquitous Computing,"Rey,GaÃ«tan, Lavirotte,StÃ©phane, Tigli,Jean-Yves, Ferry,Nicolas, Hourdin,Vincent, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Ambient intelligence: A survey,"F SadriÂ - ACM Computing Surveys (CSUR), 2011 - dl.acm.org",2011,Google Scholar,http://dl.acm.org/citation.cfm?id=1978815,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Smart Systems, Ambient Intelligence and Energy Sources: Current Developments and Future Applications","SÃ¨des,Florence, Akhras,Georges, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Ambient Hate: Racist Graffiti and Social Apathy in a Rural Community,"Wilson,Jacqueline Z., ",2014,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fhojo.12076,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"WComp, Middleware for Ubiquitous Computing and System Focused Adaptation","Tigli,Jean-Yves, Rey,GaÃ«tan, Lavirotte,StÃ©phane, Hourdin,Vincent, Ferry,Nicolas, ",2013,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Ambient Intelligence: A Perspective of Granular Computing,"Orciuoli,Francesco, Gaeta,Angelo, Loia,Vincenzo, ",2017,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F047134608X.W8356,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),"Gesture Interfaces, Ambient Intelligence, and Augmented Reality for the Interactive TV","Vatavu,Radu-Daniel, ",2015,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2745698&amp;ftid=1587447&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical)
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Solar Radiation and Spacecraft Shielding,"Medina, David F., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-02847-7_10-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29 sort:date
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Causality test of ambient fine particles and human influenza in Taiwan: Age group-specific disparity and geographic heterogeneity,"Wu,Jia Jing, Su,Hung-Chieh, Hsieh,Ying-Hen, Chen,Cathy W.S., ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S0160412017311042,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
"social,economic,ethics,ethical",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (social OR economic OR ethics OR ethical),Smart-Pockets: Body-deictic gestures for fast access to personal data during ambient interactions,"Vatavu,Radu-Daniel, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1071581917300137,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28social+OR+economic+OR+ethics+OR+ethical%29
